panelist_id,date,market,compliance_flag,hours_logged
250,2026-08-15,CDMX,1.0,14.3
250,2026-08-16,CDMX,0.0,1.3
250,2026-08-17,CDMX,1.0,15.8
250,2026-08-18,CDMX,1.0,10.2
250,2026-08-19,CDMX,1.0,14.8
250,2026-08-20,CDMX,1.0,9.9
250,2026-08-21,CDMX,1.0,12.5
250,2026-08-22,CDMX,1.0,15.3
250,2026-08-23,CDMX,1.0,11.0
250,2026-08-24,CDMX,1.0,14.0
250,2026-08-25,CDMX,1.0,8.1
250,2026-08-26,CDMX,1.0,11.9
250,2026-08-27,CDMX,1.0,12.6
250,2026-08-28,CDMX,0.0,2.9
250,2026-08-29,CDMX,1.0,12.0
251,2026-06-01,Puebla,1.0,10.8
251,2026-06-02,Puebla,1.0,15.6
251,2026-06-03,Puebla,1.0,7.7
251,2026-06-04,Puebla,1.0,10.9
251,2026-06-05,Puebla,1.0,8.9
251,2026-06-06,Puebla,1.0,11.8
251,2026-06-07,Puebla,1.0,14.8
251,2026-06-08,Puebla,1.0,9.1
251,2026-06-09,Puebla,1.0,13.4
251,2026-06-10,Puebla,1.0,6.9
251,2026-06-11,Puebla,1.0,7.6
251,2026-06-12,Puebla,1.0,8.6
251,2026-06-13,Puebla,1.0,12.6
251,2026-06-14,Puebla,1.0,10.3
251,2026-06-15,Puebla,1.0,15.8
251,2026-06-16,Puebla,1.0,13.7
251,2026-06-17,Puebla,1.0,8.8
251,2026-06-18,Puebla,1.0,10.1
251,2026-06-19,Puebla,1.0,14.5
251,2026-06-20,Puebla,1.0,12.4
251,2026-06-21,Puebla,1.0,11.2
251,2026-06-22,Puebla,1.0,6.6
251,2026-06-23,Puebla,1.0,12.3
251,2026-06-24,Puebla,1.0,12.9
251,2026-06-25,Puebla,1.0,6.9
251,2026-06-26,Puebla,1.0,11.0
251,2026-06-27,Puebla,1.0,15.4
251,2026-06-28,Puebla,0.0,2.6
251,2026-06-29,Puebla,1.0,11.5
251,2026-06-30,Puebla,1.0,12.4
251,2026-07-01,Puebla,1.0,7.9
251,2026-07-02,Puebla,1.0,8.7
251,2026-07-03,Puebla,1.0,12.1
251,2026-07-04,Puebla,1.0,6.2
251,2026-07-05,Puebla,1.0,14.4
251,2026-07-06,Puebla,1.0,14.4
251,2026-07-07,Puebla,1.0,13.7
251,2026-07-08,Puebla,1.0,10.7
251,2026-07-09,Puebla,1.0,6.8
251,2026-07-10,Puebla,1.0,11.2
251,2026-07-11,Puebla,1.0,9.3
251,2026-07-12,Puebla,1.0,13.2
251,2026-07-13,Puebla,1.0,9.4
251,2026-07-14,Puebla,1.0,12.9
251,2026-07-15,Puebla,1.0,7.5
251,2026-07-16,Puebla,1.0,11.0
251,2026-07-17,Puebla,1.0,15.5
251,2026-07-18,Puebla,1.0,6.7
251,2026-07-19,Puebla,1.0,15.2
251,2026-07-20,Puebla,0.0,0.6
251,2026-07-21,Puebla,1.0,15.3
251,2026-07-22,Puebla,1.0,8.8
251,2026-07-23,Puebla,0.0,1.4
251,2026-07-24,Puebla,1.0,8.5
251,2026-07-25,Puebla,1.0,11.0
251,2026-07-26,Puebla,1.0,15.3
251,2026-07-27,Puebla,1.0,10.9
251,2026-07-28,Puebla,1.0,9.2
251,2026-07-29,Puebla,1.0,14.7
251,2026-07-30,Puebla,1.0,13.8
251,2026-07-31,Puebla,1.0,7.5
251,2026-08-01,Puebla,1.0,15.2
251,2026-08-02,Puebla,1.0,10.3
251,2026-08-03,Puebla,1.0,7.2
251,2026-08-04,Puebla,1.0,6.9
251,2026-08-05,Puebla,1.0,13.1
251,2026-08-06,Puebla,1.0,15.1
251,2026-08-07,Puebla,1.0,7.7
251,2026-08-08,Puebla,1.0,15.3
251,2026-08-09,Puebla,1.0,15.3
251,2026-08-10,Puebla,1.0,13.8
251,2026-08-11,Puebla,1.0,11.7
251,2026-08-12,Puebla,1.0,11.8
251,2026-08-13,Puebla,1.0,8.7
251,2026-08-14,Puebla,1.0,13.1
251,2026-08-15,Puebla,1.0,6.4
251,2026-08-16,Puebla,1.0,7.3
251,2026-08-17,Puebla,1.0,6.8
251,2026-08-18,Puebla,1.0,9.6
251,2026-08-19,Puebla,1.0,11.2
251,2026-08-20,Puebla,1.0,6.8
251,2026-08-21,Puebla,1.0,6.0
251,2026-08-22,Puebla,1.0,11.7
251,2026-08-23,Puebla,1.0,12.4
251,2026-08-24,Puebla,1.0,13.3
251,2026-08-25,Puebla,0.0,2.9
251,2026-08-26,Puebla,1.0,9.8
251,2026-08-27,Puebla,1.0,7.8
251,2026-08-28,Puebla,1.0,6.9
251,2026-08-29,Puebla,1.0,8.5
252,2026-06-01,Guadalajara,1.0,7.5
252,2026-06-02,Guadalajara,1.0,14.6
252,2026-06-03,Guadalajara,1.0,6.9
252,2026-06-04,Guadalajara,,
252,2026-06-05,Guadalajara,1.0,15.4
252,2026-06-06,Guadalajara,1.0,7.2
252,2026-06-07,Guadalajara,,
252,2026-06-08,Guadalajara,1.0,9.1
252,2026-06-09,Guadalajara,1.0,8.2
252,2026-06-10,Guadalajara,1.0,6.3
252,2026-06-11,Guadalajara,1.0,7.8
252,2026-06-12,Guadalajara,1.0,10.8
252,2026-06-13,Guadalajara,1.0,6.4
252,2026-06-14,Guadalajara,0.0,2.9
252,2026-06-15,Guadalajara,1.0,9.3
252,2026-06-16,Guadalajara,1.0,14.4
252,2026-06-17,Guadalajara,1.0,12.6
252,2026-06-18,Guadalajara,1.0,7.7
252,2026-06-19,Guadalajara,1.0,7.0
252,2026-06-20,Guadalajara,1.0,8.4
252,2026-06-21,Guadalajara,1.0,14.9
252,2026-06-22,Guadalajara,1.0,10.2
252,2026-06-23,Guadalajara,1.0,13.1
252,2026-06-24,Guadalajara,1.0,11.3
252,2026-06-25,Guadalajara,1.0,12.2
252,2026-06-26,Guadalajara,0.0,1.7
252,2026-06-27,Guadalajara,1.0,7.8
252,2026-06-28,Guadalajara,1.0,15.7
252,2026-06-29,Guadalajara,1.0,9.0
252,2026-06-30,Guadalajara,1.0,9.3
252,2026-07-01,Guadalajara,1.0,14.2
252,2026-07-02,Guadalajara,1.0,13.2
252,2026-07-03,Guadalajara,1.0,9.8
252,2026-07-04,Guadalajara,0.0,2.5
252,2026-07-05,Guadalajara,1.0,7.5
252,2026-07-06,Guadalajara,1.0,14.2
252,2026-07-07,Guadalajara,1.0,8.2
252,2026-07-08,Guadalajara,1.0,16.0
252,2026-07-09,Guadalajara,1.0,8.7
252,2026-07-10,Guadalajara,0.0,2.9
252,2026-07-11,Guadalajara,1.0,13.3
252,2026-07-12,Guadalajara,0.0,2.4
252,2026-07-13,Guadalajara,1.0,6.8
252,2026-07-14,Guadalajara,1.0,9.0
252,2026-07-15,Guadalajara,1.0,13.8
252,2026-07-16,Guadalajara,0.0,2.0
252,2026-07-17,Guadalajara,1.0,9.8
252,2026-07-18,Guadalajara,,
252,2026-07-19,Guadalajara,1.0,7.7
252,2026-07-20,Guadalajara,1.0,7.6
252,2026-07-21,Guadalajara,1.0,14.8
252,2026-07-22,Guadalajara,1.0,15.8
252,2026-07-23,Guadalajara,1.0,8.8
252,2026-07-24,Guadalajara,1.0,11.3
252,2026-07-25,Guadalajara,1.0,15.7
252,2026-07-26,Guadalajara,1.0,13.4
252,2026-07-27,Guadalajara,1.0,15.6
252,2026-07-28,Guadalajara,1.0,9.0
252,2026-07-29,Guadalajara,1.0,14.5
252,2026-07-30,Guadalajara,1.0,14.3
252,2026-07-31,Guadalajara,1.0,9.2
252,2026-08-01,Guadalajara,1.0,15.2
252,2026-08-02,Guadalajara,1.0,10.9
252,2026-08-03,Guadalajara,1.0,12.8
252,2026-08-04,Guadalajara,1.0,11.6
252,2026-08-05,Guadalajara,1.0,7.6
252,2026-08-06,Guadalajara,1.0,15.9
252,2026-08-07,Guadalajara,1.0,6.8
252,2026-08-08,Guadalajara,1.0,9.4
252,2026-08-09,Guadalajara,1.0,11.3
252,2026-08-10,Guadalajara,1.0,8.1
252,2026-08-11,Guadalajara,1.0,9.3
252,2026-08-12,Guadalajara,1.0,10.2
252,2026-08-13,Guadalajara,1.0,14.7
252,2026-08-14,Guadalajara,1.0,7.2
252,2026-08-15,Guadalajara,1.0,6.8
252,2026-08-16,Guadalajara,1.0,13.4
252,2026-08-17,Guadalajara,1.0,15.5
252,2026-08-18,Guadalajara,1.0,9.8
252,2026-08-19,Guadalajara,1.0,10.9
252,2026-08-20,Guadalajara,1.0,11.5
252,2026-08-21,Guadalajara,1.0,8.6
252,2026-08-22,Guadalajara,,
252,2026-08-23,Guadalajara,1.0,14.2
252,2026-08-24,Guadalajara,1.0,15.7
252,2026-08-25,Guadalajara,1.0,9.5
252,2026-08-26,Guadalajara,1.0,15.3
252,2026-08-27,Guadalajara,,
252,2026-08-28,Guadalajara,1.0,7.1
252,2026-08-29,Guadalajara,1.0,13.5
253,2026-06-01,Guadalajara,1.0,10.1
253,2026-06-02,Guadalajara,1.0,9.6
253,2026-06-03,Guadalajara,1.0,6.5
253,2026-06-04,Guadalajara,1.0,13.9
253,2026-06-05,Guadalajara,1.0,15.5
253,2026-06-06,Guadalajara,1.0,14.5
253,2026-06-07,Guadalajara,1.0,6.1
253,2026-06-08,Guadalajara,1.0,8.8
253,2026-06-09,Guadalajara,1.0,10.6
253,2026-06-10,Guadalajara,1.0,7.8
253,2026-06-11,Guadalajara,1.0,7.1
253,2026-06-12,Guadalajara,1.0,15.2
253,2026-06-13,Guadalajara,1.0,6.6
253,2026-06-14,Guadalajara,1.0,7.0
253,2026-06-15,Guadalajara,1.0,8.8
253,2026-06-16,Guadalajara,1.0,7.6
253,2026-06-17,Guadalajara,1.0,9.3
253,2026-06-18,Guadalajara,1.0,15.5
253,2026-06-19,Guadalajara,1.0,14.0
253,2026-06-20,Guadalajara,1.0,6.6
253,2026-06-21,Guadalajara,1.0,15.0
253,2026-06-22,Guadalajara,1.0,15.4
253,2026-06-23,Guadalajara,1.0,7.2
253,2026-06-24,Guadalajara,1.0,6.7
253,2026-06-25,Guadalajara,1.0,13.3
253,2026-06-26,Guadalajara,1.0,11.6
253,2026-06-27,Guadalajara,1.0,15.0
253,2026-06-28,Guadalajara,1.0,11.7
253,2026-06-29,Guadalajara,1.0,8.9
253,2026-06-30,Guadalajara,1.0,14.7
253,2026-07-01,Guadalajara,1.0,7.9
253,2026-07-02,Guadalajara,1.0,9.6
253,2026-07-03,Guadalajara,1.0,6.9
253,2026-07-04,Guadalajara,1.0,14.1
253,2026-07-05,Guadalajara,1.0,12.3
253,2026-07-06,Guadalajara,1.0,9.9
253,2026-07-07,Guadalajara,1.0,11.1
253,2026-07-08,Guadalajara,1.0,12.3
253,2026-07-09,Guadalajara,1.0,6.6
253,2026-07-10,Guadalajara,1.0,11.9
253,2026-07-11,Guadalajara,1.0,6.2
253,2026-07-12,Guadalajara,1.0,14.5
253,2026-07-13,Guadalajara,1.0,10.1
253,2026-07-14,Guadalajara,1.0,6.7
253,2026-07-15,Guadalajara,1.0,6.3
253,2026-07-16,Guadalajara,1.0,11.6
253,2026-07-17,Guadalajara,1.0,6.3
253,2026-07-18,Guadalajara,1.0,7.1
253,2026-07-19,Guadalajara,1.0,8.2
253,2026-07-20,Guadalajara,1.0,9.9
253,2026-07-21,Guadalajara,1.0,8.9
253,2026-07-22,Guadalajara,1.0,12.6
253,2026-07-23,Guadalajara,1.0,10.1
253,2026-07-24,Guadalajara,1.0,11.2
253,2026-07-25,Guadalajara,1.0,11.8
253,2026-07-26,Guadalajara,1.0,11.4
253,2026-07-27,Guadalajara,1.0,12.7
253,2026-07-28,Guadalajara,1.0,8.5
253,2026-07-29,Guadalajara,1.0,10.1
253,2026-07-30,Guadalajara,1.0,13.2
253,2026-07-31,Guadalajara,1.0,9.0
253,2026-08-01,Guadalajara,1.0,11.9
253,2026-08-02,Guadalajara,1.0,10.4
253,2026-08-03,Guadalajara,1.0,8.0
253,2026-08-04,Guadalajara,1.0,10.4
253,2026-08-05,Guadalajara,1.0,6.8
253,2026-08-06,Guadalajara,1.0,13.8
253,2026-08-07,Guadalajara,1.0,15.6
253,2026-08-08,Guadalajara,1.0,12.9
253,2026-08-09,Guadalajara,1.0,12.5
253,2026-08-10,Guadalajara,1.0,11.0
253,2026-08-11,Guadalajara,1.0,13.7
253,2026-08-12,Guadalajara,1.0,15.0
253,2026-08-13,Guadalajara,1.0,13.2
253,2026-08-14,Guadalajara,1.0,14.9
253,2026-08-15,Guadalajara,1.0,13.4
253,2026-08-16,Guadalajara,1.0,9.9
253,2026-08-17,Guadalajara,0.0,2.9
253,2026-08-18,Guadalajara,1.0,11.9
253,2026-08-19,Guadalajara,1.0,12.6
253,2026-08-20,Guadalajara,1.0,7.6
253,2026-08-21,Guadalajara,1.0,10.3
253,2026-08-22,Guadalajara,1.0,12.3
253,2026-08-23,Guadalajara,1.0,9.7
253,2026-08-24,Guadalajara,1.0,9.3
253,2026-08-25,Guadalajara,1.0,6.2
253,2026-08-26,Guadalajara,1.0,13.7
253,2026-08-27,Guadalajara,1.0,13.2
253,2026-08-28,Guadalajara,1.0,7.9
253,2026-08-29,Guadalajara,1.0,13.1
254,2026-06-01,Monterrey,1.0,11.1
254,2026-06-02,Monterrey,1.0,11.9
254,2026-06-03,Monterrey,0.0,1.5
254,2026-06-04,Monterrey,1.0,14.0
254,2026-06-05,Monterrey,1.0,15.5
254,2026-06-06,Monterrey,1.0,13.4
254,2026-06-07,Monterrey,1.0,11.9
254,2026-06-08,Monterrey,1.0,11.3
254,2026-06-09,Monterrey,1.0,8.0
254,2026-06-10,Monterrey,1.0,8.4
254,2026-06-11,Monterrey,1.0,10.7
254,2026-06-12,Monterrey,1.0,8.0
254,2026-06-13,Monterrey,1.0,8.6
254,2026-06-14,Monterrey,1.0,8.5
254,2026-06-15,Monterrey,1.0,6.2
254,2026-06-16,Monterrey,1.0,13.3
254,2026-06-17,Monterrey,1.0,9.6
254,2026-06-18,Monterrey,,
254,2026-06-19,Monterrey,1.0,14.2
254,2026-06-20,Monterrey,1.0,15.6
254,2026-06-21,Monterrey,1.0,10.6
254,2026-06-22,Monterrey,1.0,15.8
254,2026-06-23,Monterrey,1.0,7.2
254,2026-06-24,Monterrey,1.0,11.9
254,2026-06-25,Monterrey,1.0,10.1
254,2026-06-26,Monterrey,1.0,12.5
254,2026-06-27,Monterrey,0.0,1.3
254,2026-06-28,Monterrey,1.0,8.5
254,2026-06-29,Monterrey,1.0,10.0
254,2026-06-30,Monterrey,1.0,11.2
254,2026-07-01,Monterrey,1.0,10.5
254,2026-07-02,Monterrey,1.0,12.4
254,2026-07-03,Monterrey,1.0,6.1
254,2026-07-04,Monterrey,1.0,12.9
254,2026-07-05,Monterrey,1.0,13.4
254,2026-07-06,Monterrey,1.0,14.1
254,2026-07-07,Monterrey,1.0,7.2
254,2026-07-08,Monterrey,1.0,10.7
254,2026-07-09,Monterrey,1.0,11.6
254,2026-07-10,Monterrey,1.0,10.7
254,2026-07-11,Monterrey,1.0,14.2
254,2026-07-12,Monterrey,1.0,7.4
254,2026-07-13,Monterrey,1.0,11.6
254,2026-07-14,Monterrey,1.0,9.7
254,2026-07-15,Monterrey,1.0,12.4
254,2026-07-16,Monterrey,1.0,9.6
254,2026-07-17,Monterrey,1.0,15.2
254,2026-07-18,Monterrey,1.0,8.9
254,2026-07-19,Monterrey,1.0,7.4
254,2026-07-20,Monterrey,1.0,11.2
254,2026-07-21,Monterrey,1.0,12.9
254,2026-07-22,Monterrey,0.0,1.7
254,2026-07-23,Monterrey,1.0,8.4
254,2026-07-24,Monterrey,1.0,7.5
254,2026-07-25,Monterrey,1.0,12.4
254,2026-07-26,Monterrey,1.0,6.5
254,2026-07-27,Monterrey,1.0,12.6
254,2026-07-28,Monterrey,1.0,16.0
254,2026-07-29,Monterrey,1.0,9.5
254,2026-07-30,Monterrey,1.0,7.0
254,2026-07-31,Monterrey,1.0,8.8
254,2026-08-01,Monterrey,1.0,9.7
254,2026-08-02,Monterrey,1.0,12.1
254,2026-08-03,Monterrey,1.0,9.5
254,2026-08-04,Monterrey,1.0,7.2
254,2026-08-05,Monterrey,1.0,15.7
254,2026-08-06,Monterrey,1.0,11.6
254,2026-08-07,Monterrey,1.0,15.6
254,2026-08-08,Monterrey,0.0,2.4
254,2026-08-09,Monterrey,1.0,13.9
254,2026-08-10,Monterrey,1.0,11.0
254,2026-08-11,Monterrey,1.0,13.8
254,2026-08-12,Monterrey,1.0,12.9
254,2026-08-13,Monterrey,1.0,13.3
254,2026-08-14,Monterrey,1.0,11.7
254,2026-08-15,Monterrey,1.0,12.8
254,2026-08-16,Monterrey,0.0,1.5
254,2026-08-17,Monterrey,1.0,7.7
254,2026-08-18,Monterrey,1.0,9.5
254,2026-08-19,Monterrey,0.0,2.0
254,2026-08-20,Monterrey,1.0,14.0
254,2026-08-21,Monterrey,0.0,1.4
254,2026-08-22,Monterrey,,
254,2026-08-23,Monterrey,0.0,2.3
254,2026-08-24,Monterrey,0.0,0.3
254,2026-08-25,Monterrey,0.0,2.3
254,2026-08-26,Monterrey,1.0,13.8
254,2026-08-27,Monterrey,0.0,1.7
254,2026-08-28,Monterrey,0.0,2.7
254,2026-08-29,Monterrey,1.0,10.2
255,2026-06-01,CDMX,1.0,10.4
255,2026-06-02,CDMX,1.0,8.2
255,2026-06-03,CDMX,1.0,8.8
255,2026-06-04,CDMX,1.0,15.4
255,2026-06-05,CDMX,1.0,6.8
255,2026-06-06,CDMX,1.0,10.0
255,2026-06-07,CDMX,1.0,7.5
255,2026-06-08,CDMX,1.0,11.0
255,2026-06-09,CDMX,1.0,7.0
255,2026-06-10,CDMX,1.0,7.2
255,2026-06-11,CDMX,1.0,9.9
255,2026-06-12,CDMX,1.0,10.2
255,2026-06-13,CDMX,1.0,14.1
255,2026-06-14,CDMX,1.0,11.1
255,2026-06-15,CDMX,1.0,10.3
255,2026-06-16,CDMX,1.0,10.3
255,2026-06-17,CDMX,1.0,10.0
255,2026-06-18,CDMX,1.0,15.4
255,2026-06-19,CDMX,1.0,9.0
255,2026-06-20,CDMX,,
255,2026-06-21,CDMX,1.0,9.5
255,2026-06-22,CDMX,1.0,8.9
255,2026-06-23,CDMX,0.0,2.2
255,2026-06-24,CDMX,1.0,11.2
255,2026-06-25,CDMX,1.0,12.1
255,2026-06-26,CDMX,1.0,11.5
255,2026-06-27,CDMX,1.0,9.7
255,2026-06-28,CDMX,0.0,1.3
255,2026-06-29,CDMX,1.0,12.8
255,2026-06-30,CDMX,1.0,12.2
255,2026-07-01,CDMX,1.0,15.1
255,2026-07-02,CDMX,1.0,14.9
255,2026-07-03,CDMX,1.0,7.3
255,2026-07-04,CDMX,1.0,10.4
255,2026-07-05,CDMX,0.0,1.7
255,2026-07-06,CDMX,1.0,10.6
255,2026-07-07,CDMX,1.0,11.2
255,2026-07-08,CDMX,1.0,13.8
255,2026-07-09,CDMX,1.0,11.7
255,2026-07-10,CDMX,1.0,10.3
255,2026-07-11,CDMX,1.0,8.0
255,2026-07-12,CDMX,1.0,13.1
255,2026-07-13,CDMX,1.0,8.5
255,2026-07-14,CDMX,1.0,8.9
255,2026-07-15,CDMX,1.0,7.3
255,2026-07-16,CDMX,1.0,15.9
255,2026-07-17,CDMX,1.0,13.6
255,2026-07-18,CDMX,1.0,8.9
255,2026-07-19,CDMX,1.0,14.2
255,2026-07-20,CDMX,1.0,6.5
255,2026-07-21,CDMX,1.0,10.4
255,2026-07-22,CDMX,1.0,6.6
255,2026-07-23,CDMX,1.0,12.0
255,2026-07-24,CDMX,1.0,8.3
255,2026-07-25,CDMX,1.0,9.9
255,2026-07-26,CDMX,1.0,9.4
255,2026-07-27,CDMX,0.0,0.8
255,2026-07-28,CDMX,1.0,10.1
255,2026-07-29,CDMX,1.0,12.1
255,2026-07-30,CDMX,1.0,9.2
255,2026-07-31,CDMX,1.0,12.2
255,2026-08-01,CDMX,1.0,13.4
255,2026-08-02,CDMX,1.0,13.4
255,2026-08-03,CDMX,1.0,12.6
255,2026-08-04,CDMX,0.0,0.5
255,2026-08-05,CDMX,1.0,10.6
255,2026-08-06,CDMX,1.0,15.1
255,2026-08-07,CDMX,1.0,12.5
255,2026-08-08,CDMX,1.0,6.8
255,2026-08-09,CDMX,1.0,14.0
255,2026-08-10,CDMX,1.0,7.7
255,2026-08-11,CDMX,1.0,8.6
255,2026-08-12,CDMX,1.0,11.8
255,2026-08-13,CDMX,1.0,6.4
255,2026-08-14,CDMX,,
255,2026-08-15,CDMX,1.0,14.6
255,2026-08-16,CDMX,1.0,14.8
255,2026-08-17,CDMX,1.0,13.0
255,2026-08-18,CDMX,1.0,11.4
255,2026-08-19,CDMX,1.0,12.5
255,2026-08-20,CDMX,1.0,8.7
255,2026-08-21,CDMX,1.0,9.9
255,2026-08-22,CDMX,1.0,11.1
255,2026-08-23,CDMX,1.0,9.3
255,2026-08-24,CDMX,1.0,8.7
255,2026-08-25,CDMX,1.0,14.5
255,2026-08-26,CDMX,1.0,15.9
255,2026-08-27,CDMX,0.0,0.6
255,2026-08-28,CDMX,1.0,12.5
255,2026-08-29,CDMX,1.0,12.3
256,2026-06-01,Tijuana,1.0,14.6
256,2026-06-02,Tijuana,0.0,0.3
256,2026-06-03,Tijuana,1.0,6.1
256,2026-06-04,Tijuana,0.0,2.8
256,2026-06-05,Tijuana,1.0,12.7
256,2026-06-06,Tijuana,1.0,8.5
256,2026-06-07,Tijuana,1.0,12.2
256,2026-06-08,Tijuana,1.0,8.8
256,2026-06-09,Tijuana,1.0,14.5
256,2026-06-10,Tijuana,1.0,10.1
256,2026-06-11,Tijuana,1.0,7.7
256,2026-06-12,Tijuana,0.0,0.5
256,2026-06-13,Tijuana,1.0,13.9
256,2026-06-14,Tijuana,1.0,10.2
256,2026-06-15,Tijuana,1.0,10.4
256,2026-06-16,Tijuana,1.0,15.2
256,2026-06-17,Tijuana,1.0,7.6
256,2026-06-18,Tijuana,0.0,1.6
256,2026-06-19,Tijuana,1.0,7.8
256,2026-06-20,Tijuana,1.0,12.3
256,2026-06-21,Tijuana,1.0,12.0
256,2026-06-22,Tijuana,1.0,9.8
256,2026-06-23,Tijuana,1.0,13.0
256,2026-06-24,Tijuana,1.0,7.5
256,2026-06-25,Tijuana,1.0,11.8
256,2026-06-26,Tijuana,1.0,13.6
256,2026-06-27,Tijuana,1.0,7.5
256,2026-06-28,Tijuana,1.0,7.4
256,2026-06-29,Tijuana,,
256,2026-06-30,Tijuana,1.0,12.5
256,2026-07-01,Tijuana,1.0,6.5
256,2026-07-02,Tijuana,1.0,11.2
256,2026-07-03,Tijuana,1.0,13.9
256,2026-07-04,Tijuana,1.0,12.5
256,2026-07-05,Tijuana,1.0,6.7
256,2026-07-06,Tijuana,0.0,1.4
256,2026-07-07,Tijuana,1.0,6.0
256,2026-07-08,Tijuana,1.0,7.7
256,2026-07-09,Tijuana,1.0,8.7
256,2026-07-10,Tijuana,1.0,6.6
256,2026-07-11,Tijuana,1.0,9.9
256,2026-07-12,Tijuana,1.0,14.2
256,2026-07-13,Tijuana,1.0,6.5
256,2026-07-14,Tijuana,1.0,8.0
256,2026-07-15,Tijuana,1.0,6.7
256,2026-07-16,Tijuana,1.0,6.1
256,2026-07-17,Tijuana,1.0,11.4
256,2026-07-18,Tijuana,1.0,13.3
256,2026-07-19,Tijuana,1.0,7.1
256,2026-07-20,Tijuana,1.0,8.8
256,2026-07-21,Tijuana,1.0,8.7
256,2026-07-22,Tijuana,1.0,12.3
256,2026-07-23,Tijuana,1.0,11.8
256,2026-07-24,Tijuana,1.0,10.2
256,2026-07-25,Tijuana,1.0,9.3
256,2026-07-26,Tijuana,1.0,12.1
256,2026-07-27,Tijuana,0.0,1.0
256,2026-07-28,Tijuana,1.0,11.2
256,2026-07-29,Tijuana,1.0,12.4
256,2026-07-30,Tijuana,1.0,8.9
256,2026-07-31,Tijuana,1.0,13.9
256,2026-08-01,Tijuana,1.0,12.6
256,2026-08-02,Tijuana,1.0,10.4
256,2026-08-03,Tijuana,1.0,6.2
256,2026-08-04,Tijuana,1.0,8.6
256,2026-08-05,Tijuana,1.0,14.8
256,2026-08-06,Tijuana,1.0,6.2
256,2026-08-07,Tijuana,1.0,15.7
256,2026-08-08,Tijuana,0.0,0.9
256,2026-08-09,Tijuana,1.0,14.3
256,2026-08-10,Tijuana,1.0,9.4
256,2026-08-11,Tijuana,1.0,9.8
256,2026-08-12,Tijuana,1.0,15.2
256,2026-08-13,Tijuana,1.0,15.8
256,2026-08-14,Tijuana,1.0,6.5
256,2026-08-15,Tijuana,1.0,9.6
256,2026-08-16,Tijuana,1.0,15.8
256,2026-08-17,Tijuana,1.0,8.4
256,2026-08-18,Tijuana,1.0,12.0
256,2026-08-19,Tijuana,1.0,11.1
256,2026-08-20,Tijuana,1.0,6.2
256,2026-08-21,Tijuana,1.0,11.3
256,2026-08-22,Tijuana,1.0,15.6
256,2026-08-23,Tijuana,1.0,9.2
256,2026-08-24,Tijuana,1.0,6.1
256,2026-08-25,Tijuana,1.0,6.4
256,2026-08-26,Tijuana,1.0,6.6
256,2026-08-27,Tijuana,1.0,7.3
256,2026-08-28,Tijuana,1.0,15.4
256,2026-08-29,Tijuana,1.0,14.1
257,2026-06-01,Monterrey,1.0,12.4
257,2026-06-02,Monterrey,1.0,14.7
257,2026-06-03,Monterrey,1.0,10.0
257,2026-06-04,Monterrey,1.0,15.4
257,2026-06-05,Monterrey,1.0,11.7
257,2026-06-06,Monterrey,1.0,15.1
257,2026-06-07,Monterrey,1.0,10.2
257,2026-06-08,Monterrey,1.0,7.6
257,2026-06-09,Monterrey,1.0,13.4
257,2026-06-10,Monterrey,1.0,9.1
257,2026-06-11,Monterrey,1.0,14.1
257,2026-06-12,Monterrey,1.0,8.4
257,2026-06-13,Monterrey,1.0,10.7
257,2026-06-14,Monterrey,1.0,16.0
257,2026-06-15,Monterrey,1.0,13.5
257,2026-06-16,Monterrey,1.0,11.3
257,2026-06-17,Monterrey,1.0,9.2
257,2026-06-18,Monterrey,1.0,14.8
257,2026-06-19,Monterrey,0.0,2.5
257,2026-06-20,Monterrey,1.0,7.6
257,2026-06-21,Monterrey,1.0,7.6
257,2026-06-22,Monterrey,1.0,7.5
257,2026-06-23,Monterrey,1.0,7.3
257,2026-06-24,Monterrey,1.0,15.2
257,2026-06-25,Monterrey,1.0,15.7
257,2026-06-26,Monterrey,1.0,8.4
257,2026-06-27,Monterrey,1.0,10.8
257,2026-06-28,Monterrey,1.0,14.8
257,2026-06-29,Monterrey,1.0,11.6
257,2026-06-30,Monterrey,1.0,6.5
257,2026-07-01,Monterrey,1.0,12.2
257,2026-07-02,Monterrey,1.0,12.0
257,2026-07-03,Monterrey,1.0,12.5
257,2026-07-04,Monterrey,1.0,11.5
257,2026-07-05,Monterrey,1.0,7.7
257,2026-07-06,Monterrey,1.0,11.2
257,2026-07-07,Monterrey,1.0,13.8
257,2026-07-08,Monterrey,1.0,11.2
257,2026-07-09,Monterrey,1.0,7.4
257,2026-07-10,Monterrey,1.0,14.2
257,2026-07-11,Monterrey,1.0,12.8
257,2026-07-12,Monterrey,1.0,12.5
257,2026-07-13,Monterrey,1.0,14.9
257,2026-07-14,Monterrey,1.0,11.4
257,2026-07-15,Monterrey,,
257,2026-07-16,Monterrey,1.0,11.1
257,2026-07-17,Monterrey,1.0,12.3
257,2026-07-18,Monterrey,1.0,6.5
257,2026-07-19,Monterrey,1.0,9.5
257,2026-07-20,Monterrey,1.0,13.7
257,2026-07-21,Monterrey,1.0,14.6
257,2026-07-22,Monterrey,1.0,15.1
257,2026-07-23,Monterrey,1.0,13.8
257,2026-07-24,Monterrey,1.0,14.7
257,2026-07-25,Monterrey,1.0,13.6
257,2026-07-26,Monterrey,1.0,6.9
