panelist_id,date,market,device_type,tenure_months,compliance_flag,hours_logged
223,2026-08-14,Tijuana,Meter_v2,17,0,0.4
223,2026-08-15,Tijuana,Meter_v2,17,1,7.7
223,2026-08-16,Tijuana,Meter_v2,17,1,9.5
223,2026-08-17,Tijuana,Meter_v2,17,1,10.0
223,2026-08-18,Tijuana,Meter_v2,17,1,11.0
223,2026-08-19,Tijuana,Meter_v2,17,1,12.5
223,2026-08-20,Tijuana,Meter_v2,17,1,14.0
223,2026-08-21,Tijuana,Meter_v2,17,1,8.8
223,2026-08-22,Tijuana,Meter_v2,17,1,11.2
223,2026-08-23,Tijuana,Meter_v2,17,1,9.2
223,2026-08-24,Tijuana,Meter_v2,17,1,8.5
223,2026-08-25,Tijuana,Meter_v2,17,1,12.9
223,2026-08-26,Tijuana,Meter_v2,17,1,13.8
223,2026-08-27,Tijuana,Meter_v2,17,1,7.2
223,2026-08-28,Tijuana,Meter_v2,17,1,12.0
223,2026-08-29,Tijuana,Meter_v2,17,1,13.0
223,2026-08-30,Tijuana,Meter_v2,17,1,14.5
223,2026-08-31,Tijuana,Meter_v2,17,1,9.5
223,2026-09-01,Tijuana,Meter_v2,17,1,13.3
224,2026-08-12,Puebla,Meter_v3,2,1,12.9
224,2026-08-13,Puebla,Meter_v3,2,1,9.2
224,2026-08-14,Puebla,Meter_v3,2,1,13.5
224,2026-08-15,Puebla,Meter_v3,2,1,6.7
224,2026-08-16,Puebla,Meter_v3,2,1,13.1
224,2026-08-17,Puebla,Meter_v3,2,1,14.7
224,2026-08-18,Puebla,Meter_v3,2,1,6.4
224,2026-08-19,Puebla,Meter_v3,2,1,8.0
224,2026-08-20,Puebla,Meter_v3,2,1,12.5
224,2026-08-21,Puebla,Meter_v3,2,1,11.9
224,2026-08-22,Puebla,Meter_v3,2,1,6.2
224,2026-08-23,Puebla,Meter_v3,2,1,12.7
224,2026-08-24,Puebla,Meter_v3,2,1,14.1
224,2026-08-25,Puebla,Meter_v3,2,1,8.4
224,2026-08-26,Puebla,Meter_v3,2,1,6.8
224,2026-08-27,Puebla,Meter_v3,2,1,13.9
224,2026-08-28,Puebla,Meter_v3,2,1,8.9
224,2026-08-29,Puebla,Meter_v3,2,1,8.0
224,2026-08-30,Puebla,Meter_v3,2,1,7.5
224,2026-08-31,Puebla,Meter_v3,2,1,13.1
224,2026-09-01,Puebla,Meter_v3,2,1,13.1
225,2026-08-12,Guadalajara,Meter_Audio_v1,41,1,9.6
225,2026-08-13,Guadalajara,Meter_Audio_v1,41,1,11.3
225,2026-08-14,Guadalajara,Meter_Audio_v1,41,1,13.0
225,2026-08-15,Guadalajara,Meter_Audio_v1,41,1,9.9
225,2026-08-16,Guadalajara,Meter_Audio_v1,41,1,10.8
225,2026-08-17,Guadalajara,Meter_Audio_v1,41,1,7.3
225,2026-08-18,Guadalajara,Meter_Audio_v1,41,0,1.2
225,2026-08-19,Guadalajara,Meter_Audio_v1,41,1,10.2
225,2026-08-20,Guadalajara,Meter_Audio_v1,41,1,12.7
225,2026-08-21,Guadalajara,Meter_Audio_v1,41,1,8.1
225,2026-08-22,Guadalajara,Meter_Audio_v1,41,1,11.5
225,2026-08-23,Guadalajara,Meter_Audio_v1,41,1,13.7
225,2026-08-24,Guadalajara,Meter_Audio_v1,41,0,1.5
225,2026-08-25,Guadalajara,Meter_Audio_v1,41,1,13.3
225,2026-08-26,Guadalajara,Meter_Audio_v1,41,1,14.4
225,2026-08-27,Guadalajara,Meter_Audio_v1,41,1,10.0
225,2026-08-28,Guadalajara,Meter_Audio_v1,41,1,13.1
225,2026-08-29,Guadalajara,Meter_Audio_v1,41,1,14.8
225,2026-08-30,Guadalajara,Meter_Audio_v1,41,1,10.7
225,2026-08-31,Guadalajara,Meter_Audio_v1,41,1,14.8
225,2026-09-01,Guadalajara,Meter_Audio_v1,41,0,1.3
226,2026-08-12,Tijuana,Meter_v3,12,1,8.4
226,2026-08-13,Tijuana,Meter_v3,12,1,10.3
226,2026-08-14,Tijuana,Meter_v3,12,1,10.1
226,2026-08-15,Tijuana,Meter_v3,12,1,9.7
226,2026-08-16,Tijuana,Meter_v3,12,1,6.4
226,2026-08-17,Tijuana,Meter_v3,12,1,12.8
226,2026-08-18,Tijuana,Meter_v3,12,1,11.3
226,2026-08-19,Tijuana,Meter_v3,12,1,12.6
226,2026-08-20,Tijuana,Meter_v3,12,1,8.8
226,2026-08-21,Tijuana,Meter_v3,12,1,11.2
226,2026-08-22,Tijuana,Meter_v3,12,1,7.5
226,2026-08-23,Tijuana,Meter_v3,12,1,9.2
226,2026-08-24,Tijuana,Meter_v3,12,1,14.5
226,2026-08-25,Tijuana,Meter_v3,12,1,13.3
226,2026-08-26,Tijuana,Meter_v3,12,1,9.2
226,2026-08-27,Tijuana,Meter_v3,12,1,11.6
226,2026-08-28,Tijuana,Meter_v3,12,1,10.0
226,2026-08-29,Tijuana,Meter_v3,12,1,8.9
226,2026-08-30,Tijuana,Meter_v3,12,0,2.3
226,2026-08-31,Tijuana,Meter_v3,12,1,14.3
226,2026-09-01,Tijuana,Meter_v3,12,0,2.1
227,2026-08-12,Puebla,Meter_Audio_v1,11,1,6.7
227,2026-08-13,Puebla,Meter_Audio_v1,11,1,8.7
227,2026-08-14,Puebla,Meter_Audio_v1,11,1,9.1
227,2026-08-15,Puebla,Meter_Audio_v1,11,1,14.7
227,2026-08-16,Puebla,Meter_Audio_v1,11,1,11.3
227,2026-08-17,Puebla,Meter_Audio_v1,11,1,10.8
227,2026-08-18,Puebla,Meter_Audio_v1,11,1,10.0
227,2026-08-19,Puebla,Meter_Audio_v1,11,1,13.7
227,2026-08-20,Puebla,Meter_Audio_v1,11,1,10.1
227,2026-08-21,Puebla,Meter_Audio_v1,11,1,8.1
227,2026-08-22,Puebla,Meter_Audio_v1,11,1,6.2
227,2026-08-23,Puebla,Meter_Audio_v1,11,1,11.1
227,2026-08-24,Puebla,Meter_Audio_v1,11,1,10.8
227,2026-08-25,Puebla,Meter_Audio_v1,11,1,13.3
227,2026-08-26,Puebla,Meter_Audio_v1,11,1,12.1
227,2026-08-27,Puebla,Meter_Audio_v1,11,1,9.0
227,2026-08-28,Puebla,Meter_Audio_v1,11,1,7.4
227,2026-08-29,Puebla,Meter_Audio_v1,11,1,12.3
227,2026-08-30,Puebla,Meter_Audio_v1,11,1,11.0
227,2026-08-31,Puebla,Meter_Audio_v1,11,1,11.2
227,2026-09-01,Puebla,Meter_Audio_v1,11,1,7.7
228,2026-08-12,Guadalajara,Meter_v3,2,1,13.7
228,2026-08-13,Guadalajara,Meter_v3,2,1,8.7
228,2026-08-14,Guadalajara,Meter_v3,2,0,2.2
228,2026-08-15,Guadalajara,Meter_v3,2,1,9.7
228,2026-08-16,Guadalajara,Meter_v3,2,1,6.1
228,2026-08-17,Guadalajara,Meter_v3,2,1,12.1
228,2026-08-18,Guadalajara,Meter_v3,2,1,8.4
228,2026-08-19,Guadalajara,Meter_v3,2,1,8.6
228,2026-08-20,Guadalajara,Meter_v3,2,1,13.5
228,2026-08-21,Guadalajara,Meter_v3,2,1,7.3
228,2026-08-22,Guadalajara,Meter_v3,2,1,13.4
228,2026-08-23,Guadalajara,Meter_v3,2,1,6.4
228,2026-08-24,Guadalajara,Meter_v3,2,1,13.5
228,2026-08-25,Guadalajara,Meter_v3,2,1,13.3
228,2026-08-26,Guadalajara,Meter_v3,2,1,10.5
228,2026-08-27,Guadalajara,Meter_v3,2,1,13.0
228,2026-08-28,Guadalajara,Meter_v3,2,1,8.4
228,2026-08-29,Guadalajara,Meter_v3,2,1,13.1
228,2026-08-30,Guadalajara,Meter_v3,2,1,8.5
228,2026-08-31,Guadalajara,Meter_v3,2,1,11.9
228,2026-09-01,Guadalajara,Meter_v3,2,1,10.3
229,2026-08-12,CDMX,Meter_Audio_v1,21,1,7.4
229,2026-08-13,CDMX,Meter_Audio_v1,21,1,9.6
229,2026-08-14,CDMX,Meter_Audio_v1,21,1,12.6
229,2026-08-15,CDMX,Meter_Audio_v1,21,1,11.5
229,2026-08-16,CDMX,Meter_Audio_v1,21,1,6.6
229,2026-08-17,CDMX,Meter_Audio_v1,21,1,14.1
229,2026-08-18,CDMX,Meter_Audio_v1,21,1,11.9
229,2026-08-19,CDMX,Meter_Audio_v1,21,1,12.9
229,2026-08-20,CDMX,Meter_Audio_v1,21,0,2.8
229,2026-08-21,CDMX,Meter_Audio_v1,21,1,10.3
229,2026-08-22,CDMX,Meter_Audio_v1,21,1,14.3
229,2026-08-23,CDMX,Meter_Audio_v1,21,1,6.4
229,2026-08-24,CDMX,Meter_Audio_v1,21,1,8.4
229,2026-08-25,CDMX,Meter_Audio_v1,21,1,14.4
229,2026-08-26,CDMX,Meter_Audio_v1,21,1,9.9
229,2026-08-27,CDMX,Meter_Audio_v1,21,1,7.3
229,2026-08-28,CDMX,Meter_Audio_v1,21,0,2.8
229,2026-08-29,CDMX,Meter_Audio_v1,21,1,11.8
229,2026-08-30,CDMX,Meter_Audio_v1,21,1,12.5
229,2026-08-31,CDMX,Meter_Audio_v1,21,1,12.7
229,2026-09-01,CDMX,Meter_Audio_v1,21,1,13.0
230,2026-08-12,Puebla,Meter_Audio_v1,31,1,10.4
230,2026-08-13,Puebla,Meter_Audio_v1,31,1,12.5
230,2026-08-14,Puebla,Meter_Audio_v1,31,1,13.6
230,2026-08-15,Puebla,Meter_Audio_v1,31,1,14.8
230,2026-08-16,Puebla,Meter_Audio_v1,31,1,9.4
230,2026-08-17,Puebla,Meter_Audio_v1,31,1,9.0
230,2026-08-18,Puebla,Meter_Audio_v1,31,1,9.5
230,2026-08-19,Puebla,Meter_Audio_v1,31,1,8.2
230,2026-08-20,Puebla,Meter_Audio_v1,31,1,9.6
230,2026-08-21,Puebla,Meter_Audio_v1,31,1,8.8
230,2026-08-22,Puebla,Meter_Audio_v1,31,1,11.0
230,2026-08-23,Puebla,Meter_Audio_v1,31,1,13.4
230,2026-08-24,Puebla,Meter_Audio_v1,31,1,12.5
230,2026-08-25,Puebla,Meter_Audio_v1,31,1,14.0
230,2026-08-26,Puebla,Meter_Audio_v1,31,1,13.2
230,2026-08-27,Puebla,Meter_Audio_v1,31,1,10.1
230,2026-08-28,Puebla,Meter_Audio_v1,31,1,6.6
230,2026-08-29,Puebla,Meter_Audio_v1,31,1,8.4
230,2026-08-30,Puebla,Meter_Audio_v1,31,1,7.0
230,2026-08-31,Puebla,Meter_Audio_v1,31,1,13.4
230,2026-09-01,Puebla,Meter_Audio_v1,31,1,10.6
231,2026-08-12,CDMX,Meter_Audio_v1,18,1,14.7
231,2026-08-13,CDMX,Meter_Audio_v1,18,1,11.6
231,2026-08-14,CDMX,Meter_Audio_v1,18,1,10.2
231,2026-08-15,CDMX,Meter_Audio_v1,18,0,0.6
231,2026-08-16,CDMX,Meter_Audio_v1,18,1,6.8
231,2026-08-17,CDMX,Meter_Audio_v1,18,1,12.1
231,2026-08-18,CDMX,Meter_Audio_v1,18,1,14.0
231,2026-08-19,CDMX,Meter_Audio_v1,18,1,8.2
231,2026-08-20,CDMX,Meter_Audio_v1,18,1,9.7
231,2026-08-21,CDMX,Meter_Audio_v1,18,1,11.6
231,2026-08-22,CDMX,Meter_Audio_v1,18,1,6.0
231,2026-08-23,CDMX,Meter_Audio_v1,18,1,6.3
231,2026-08-24,CDMX,Meter_Audio_v1,18,1,10.8
231,2026-08-25,CDMX,Meter_Audio_v1,18,1,11.8
231,2026-08-26,CDMX,Meter_Audio_v1,18,1,13.2
231,2026-08-27,CDMX,Meter_Audio_v1,18,1,12.0
231,2026-08-28,CDMX,Meter_Audio_v1,18,1,6.7
231,2026-08-29,CDMX,Meter_Audio_v1,18,1,11.1
231,2026-08-30,CDMX,Meter_Audio_v1,18,1,9.1
231,2026-08-31,CDMX,Meter_Audio_v1,18,1,11.9
231,2026-09-01,CDMX,Meter_Audio_v1,18,1,13.1
232,2026-08-12,CDMX,Meter_v3,5,1,10.5
232,2026-08-13,CDMX,Meter_v3,5,1,13.1
232,2026-08-14,CDMX,Meter_v3,5,1,8.7
232,2026-08-15,CDMX,Meter_v3,5,1,6.0
232,2026-08-16,CDMX,Meter_v3,5,1,11.9
232,2026-08-17,CDMX,Meter_v3,5,1,8.9
232,2026-08-18,CDMX,Meter_v3,5,1,9.4
232,2026-08-19,CDMX,Meter_v3,5,1,10.8
232,2026-08-20,CDMX,Meter_v3,5,1,9.0
232,2026-08-21,CDMX,Meter_v3,5,1,8.3
232,2026-08-22,CDMX,Meter_v3,5,1,9.3
232,2026-08-23,CDMX,Meter_v3,5,1,6.7
232,2026-08-24,CDMX,Meter_v3,5,1,9.1
232,2026-08-25,CDMX,Meter_v3,5,1,7.5
232,2026-08-26,CDMX,Meter_v3,5,1,7.9
232,2026-08-27,CDMX,Meter_v3,5,1,8.5
232,2026-08-28,CDMX,Meter_v3,5,1,9.3
232,2026-08-29,CDMX,Meter_v3,5,1,12.9
232,2026-08-30,CDMX,Meter_v3,5,1,14.2
232,2026-08-31,CDMX,Meter_v3,5,1,11.2
232,2026-09-01,CDMX,Meter_v3,5,1,10.8
233,2026-08-12,Guadalajara,Meter_v2,28,1,9.7
233,2026-08-13,Guadalajara,Meter_v2,28,1,6.9
233,2026-08-14,Guadalajara,Meter_v2,28,1,12.4
233,2026-08-15,Guadalajara,Meter_v2,28,1,8.1
233,2026-08-16,Guadalajara,Meter_v2,28,1,10.3
233,2026-08-17,Guadalajara,Meter_v2,28,1,8.0
233,2026-08-18,Guadalajara,Meter_v2,28,1,11.6
233,2026-08-19,Guadalajara,Meter_v2,28,1,7.9
233,2026-08-20,Guadalajara,Meter_v2,28,1,9.2
233,2026-08-21,Guadalajara,Meter_v2,28,1,14.4
233,2026-08-22,Guadalajara,Meter_v2,28,1,7.0
233,2026-08-23,Guadalajara,Meter_v2,28,1,13.4
233,2026-08-24,Guadalajara,Meter_v2,28,1,8.5
233,2026-08-25,Guadalajara,Meter_v2,28,1,13.2
233,2026-08-26,Guadalajara,Meter_v2,28,1,10.0
233,2026-08-27,Guadalajara,Meter_v2,28,1,13.3
233,2026-08-28,Guadalajara,Meter_v2,28,1,12.1
233,2026-08-29,Guadalajara,Meter_v2,28,1,9.7
233,2026-08-30,Guadalajara,Meter_v2,28,1,7.0
233,2026-08-31,Guadalajara,Meter_v2,28,1,12.2
233,2026-09-01,Guadalajara,Meter_v2,28,1,12.5
234,2026-08-12,Guadalajara,Meter_v2,3,1,7.5
234,2026-08-13,Guadalajara,Meter_v2,3,1,6.9
234,2026-08-14,Guadalajara,Meter_v2,3,0,1.7
234,2026-08-15,Guadalajara,Meter_v2,3,1,14.9
234,2026-08-16,Guadalajara,Meter_v2,3,1,12.6
234,2026-08-17,Guadalajara,Meter_v2,3,1,6.3
234,2026-08-18,Guadalajara,Meter_v2,3,1,10.0
234,2026-08-19,Guadalajara,Meter_v2,3,1,8.1
234,2026-08-20,Guadalajara,Meter_v2,3,1,12.5
234,2026-08-21,Guadalajara,Meter_v2,3,0,1.4
234,2026-08-22,Guadalajara,Meter_v2,3,1,6.8
234,2026-08-23,Guadalajara,Meter_v2,3,1,12.8
234,2026-08-24,Guadalajara,Meter_v2,3,1,7.9
234,2026-08-25,Guadalajara,Meter_v2,3,1,7.0
234,2026-08-26,Guadalajara,Meter_v2,3,1,10.5
234,2026-08-27,Guadalajara,Meter_v2,3,1,13.9
234,2026-08-28,Guadalajara,Meter_v2,3,1,11.7
234,2026-08-29,Guadalajara,Meter_v2,3,1,6.9
234,2026-08-30,Guadalajara,Meter_v2,3,1,7.3
234,2026-08-31,Guadalajara,Meter_v2,3,1,8.8
234,2026-09-01,Guadalajara,Meter_v2,3,1,12.6
235,2026-08-12,Guadalajara,Meter_Audio_v1,32,0,1.0
235,2026-08-13,Guadalajara,Meter_Audio_v1,32,1,10.6
235,2026-08-14,Guadalajara,Meter_Audio_v1,32,1,11.2
235,2026-08-15,Guadalajara,Meter_Audio_v1,32,1,13.4
235,2026-08-16,Guadalajara,Meter_Audio_v1,32,1,11.2
235,2026-08-17,Guadalajara,Meter_Audio_v1,32,1,9.6
235,2026-08-18,Guadalajara,Meter_Audio_v1,32,1,14.6
235,2026-08-19,Guadalajara,Meter_Audio_v1,32,1,7.7
235,2026-08-20,Guadalajara,Meter_Audio_v1,32,1,12.8
235,2026-08-21,Guadalajara,Meter_Audio_v1,32,1,9.7
235,2026-08-22,Guadalajara,Meter_Audio_v1,32,0,0.7
235,2026-08-23,Guadalajara,Meter_Audio_v1,32,1,6.7
235,2026-08-24,Guadalajara,Meter_Audio_v1,32,1,11.6
235,2026-08-25,Guadalajara,Meter_Audio_v1,32,1,6.6
235,2026-08-26,Guadalajara,Meter_Audio_v1,32,1,11.7
235,2026-08-27,Guadalajara,Meter_Audio_v1,32,0,1.5
235,2026-08-28,Guadalajara,Meter_Audio_v1,32,1,9.3
235,2026-08-29,Guadalajara,Meter_Audio_v1,32,1,6.3
235,2026-08-30,Guadalajara,Meter_Audio_v1,32,1,8.1
235,2026-08-31,Guadalajara,Meter_Audio_v1,32,1,11.8
235,2026-09-01,Guadalajara,Meter_Audio_v1,32,1,13.1
236,2026-08-12,CDMX,Meter_v3,16,1,8.7
236,2026-08-13,CDMX,Meter_v3,16,1,8.6
236,2026-08-14,CDMX,Meter_v3,16,1,10.9
236,2026-08-15,CDMX,Meter_v3,16,1,8.0
236,2026-08-16,CDMX,Meter_v3,16,1,14.3
236,2026-08-17,CDMX,Meter_v3,16,1,13.3
236,2026-08-18,CDMX,Meter_v3,16,1,7.3
236,2026-08-19,CDMX,Meter_v3,16,1,11.4
236,2026-08-20,CDMX,Meter_v3,16,1,13.4
236,2026-08-21,CDMX,Meter_v3,16,1,6.9
236,2026-08-22,CDMX,Meter_v3,16,1,8.5
236,2026-08-23,CDMX,Meter_v3,16,1,12.8
236,2026-08-24,CDMX,Meter_v3,16,0,1.3
236,2026-08-25,CDMX,Meter_v3,16,1,10.0
236,2026-08-26,CDMX,Meter_v3,16,1,11.1
236,2026-08-27,CDMX,Meter_v3,16,1,11.7
236,2026-08-28,CDMX,Meter_v3,16,1,6.2
236,2026-08-29,CDMX,Meter_v3,16,0,1.9
236,2026-08-30,CDMX,Meter_v3,16,1,10.4
236,2026-08-31,CDMX,Meter_v3,16,1,6.2
236,2026-09-01,CDMX,Meter_v3,16,1,12.7
237,2026-08-12,CDMX,Meter_v3,7,1,6.2
237,2026-08-13,CDMX,Meter_v3,7,1,14.1
237,2026-08-14,CDMX,Meter_v3,7,1,7.0
237,2026-08-15,CDMX,Meter_v3,7,1,9.5
237,2026-08-16,CDMX,Meter_v3,7,1,12.8
237,2026-08-17,CDMX,Meter_v3,7,1,12.7
237,2026-08-18,CDMX,Meter_v3,7,1,9.4
237,2026-08-19,CDMX,Meter_v3,7,1,11.2
237,2026-08-20,CDMX,Meter_v3,7,1,9.7
237,2026-08-21,CDMX,Meter_v3,7,1,8.2
237,2026-08-22,CDMX,Meter_v3,7,1,8.0
237,2026-08-23,CDMX,Meter_v3,7,1,6.7
237,2026-08-24,CDMX,Meter_v3,7,1,8.1
237,2026-08-25,CDMX,Meter_v3,7,1,10.5
237,2026-08-26,CDMX,Meter_v3,7,1,13.4
237,2026-08-27,CDMX,Meter_v3,7,0,1.9
237,2026-08-28,CDMX,Meter_v3,7,1,8.7
237,2026-08-29,CDMX,Meter_v3,7,1,10.0
237,2026-08-30,CDMX,Meter_v3,7,1,6.6
237,2026-08-31,CDMX,Meter_v3,7,1,12.8
237,2026-09-01,CDMX,Meter_v3,7,1,9.5
238,2026-08-12,CDMX,Meter_v2,13,1,13.1
238,2026-08-13,CDMX,Meter_v2,13,1,7.7
238,2026-08-14,CDMX,Meter_v2,13,1,14.1
238,2026-08-15,CDMX,Meter_v2,13,1,13.4
238,2026-08-16,CDMX,Meter_v2,13,1,10.8
238,2026-08-17,CDMX,Meter_v2,13,1,13.0
238,2026-08-18,CDMX,Meter_v2,13,1,6.5
238,2026-08-19,CDMX,Meter_v2,13,1,10.5
238,2026-08-20,CDMX,Meter_v2,13,1,13.3
238,2026-08-21,CDMX,Meter_v2,13,1,6.9
238,2026-08-22,CDMX,Meter_v2,13,1,11.5
238,2026-08-23,CDMX,Meter_v2,13,1,14.3
238,2026-08-24,CDMX,Meter_v2,13,1,9.4
238,2026-08-25,CDMX,Meter_v2,13,1,10.8
238,2026-08-26,CDMX,Meter_v2,13,1,12.6
238,2026-08-27,CDMX,Meter_v2,13,1,9.1
238,2026-08-28,CDMX,Meter_v2,13,1,9.8
238,2026-08-29,CDMX,Meter_v2,13,1,7.1
238,2026-08-30,CDMX,Meter_v2,13,1,8.0
238,2026-08-31,CDMX,Meter_v2,13,1,13.6
238,2026-09-01,CDMX,Meter_v2,13,0,2.5
239,2026-08-12,Puebla,Meter_v3,18,1,11.1
239,2026-08-13,Puebla,Meter_v3,18,1,14.2
239,2026-08-14,Puebla,Meter_v3,18,1,6.2
239,2026-08-15,Puebla,Meter_v3,18,1,7.2
239,2026-08-16,Puebla,Meter_v3,18,1,7.8
239,2026-08-17,Puebla,Meter_v3,18,1,11.1
239,2026-08-18,Puebla,Meter_v3,18,1,10.3
239,2026-08-19,Puebla,Meter_v3,18,1,14.0
239,2026-08-20,Puebla,Meter_v3,18,1,10.2
239,2026-08-21,Puebla,Meter_v3,18,1,6.9
239,2026-08-22,Puebla,Meter_v3,18,1,9.0
239,2026-08-23,Puebla,Meter_v3,18,1,11.1
239,2026-08-24,Puebla,Meter_v3,18,1,13.0
239,2026-08-25,Puebla,Meter_v3,18,1,8.2
239,2026-08-26,Puebla,Meter_v3,18,1,11.7
239,2026-08-27,Puebla,Meter_v3,18,1,7.2
239,2026-08-28,Puebla,Meter_v3,18,1,10.2
239,2026-08-29,Puebla,Meter_v3,18,1,13.9
239,2026-08-30,Puebla,Meter_v3,18,1,11.6
239,2026-08-31,Puebla,Meter_v3,18,1,7.7
239,2026-09-01,Puebla,Meter_v3,18,1,7.9
240,2026-08-12,CDMX,Meter_v3,6,1,14.7
240,2026-08-13,CDMX,Meter_v3,6,1,14.7
240,2026-08-14,CDMX,Meter_v3,6,1,12.8
240,2026-08-15,CDMX,Meter_v3,6,1,13.1
240,2026-08-16,CDMX,Meter_v3,6,1,13.0
240,2026-08-17,CDMX,Meter_v3,6,1,8.7
240,2026-08-18,CDMX,Meter_v3,6,1,7.0
240,2026-08-19,CDMX,Meter_v3,6,1,6.7
240,2026-08-20,CDMX,Meter_v3,6,1,11.0
240,2026-08-21,CDMX,Meter_v3,6,1,11.3
240,2026-08-22,CDMX,Meter_v3,6,0,0.3
240,2026-08-23,CDMX,Meter_v3,6,1,14.8
240,2026-08-24,CDMX,Meter_v3,6,1,9.9
240,2026-08-25,CDMX,Meter_v3,6,1,13.6
240,2026-08-26,CDMX,Meter_v3,6,1,13.7
240,2026-08-27,CDMX,Meter_v3,6,1,9.6
240,2026-08-28,CDMX,Meter_v3,6,1,7.9
240,2026-08-29,CDMX,Meter_v3,6,1,13.1
240,2026-08-30,CDMX,Meter_v3,6,1,6.5
240,2026-08-31,CDMX,Meter_v3,6,1,7.1
240,2026-09-01,CDMX,Meter_v3,6,1,15.0
241,2026-08-12,CDMX,Meter_v2,34,1,9.9
241,2026-08-13,CDMX,Meter_v2,34,0,2.6
241,2026-08-14,CDMX,Meter_v2,34,1,11.4
241,2026-08-15,CDMX,Meter_v2,34,1,11.1
241,2026-08-16,CDMX,Meter_v2,34,1,12.5
241,2026-08-17,CDMX,Meter_v2,34,1,7.9
241,2026-08-18,CDMX,Meter_v2,34,1,11.0
241,2026-08-19,CDMX,Meter_v2,34,0,1.6
241,2026-08-20,CDMX,Meter_v2,34,0,0.9
241,2026-08-21,CDMX,Meter_v2,34,1,7.9
241,2026-08-22,CDMX,Meter_v2,34,1,12.3
241,2026-08-23,CDMX,Meter_v2,34,0,2.5
241,2026-08-24,CDMX,Meter_v2,34,1,11.6
241,2026-08-25,CDMX,Meter_v2,34,1,7.0
241,2026-08-26,CDMX,Meter_v2,34,0,0.9
241,2026-08-27,CDMX,Meter_v2,34,1,9.9
241,2026-08-28,CDMX,Meter_v2,34,1,14.5
241,2026-08-29,CDMX,Meter_v2,34,0,2.8
241,2026-08-30,CDMX,Meter_v2,34,1,7.7
241,2026-08-31,CDMX,Meter_v2,34,1,6.2
241,2026-09-01,CDMX,Meter_v2,34,1,7.1
242,2026-08-12,Puebla,Meter_v2,10,1,10.0
242,2026-08-13,Puebla,Meter_v2,10,1,8.2
242,2026-08-14,Puebla,Meter_v2,10,1,6.5
242,2026-08-15,Puebla,Meter_v2,10,1,12.2
242,2026-08-16,Puebla,Meter_v2,10,0,1.1
242,2026-08-17,Puebla,Meter_v2,10,1,8.5
242,2026-08-18,Puebla,Meter_v2,10,1,12.9
242,2026-08-19,Puebla,Meter_v2,10,1,6.9
242,2026-08-20,Puebla,Meter_v2,10,1,9.5
242,2026-08-21,Puebla,Meter_v2,10,1,9.4
242,2026-08-22,Puebla,Meter_v2,10,1,8.3
242,2026-08-23,Puebla,Meter_v2,10,1,10.8
242,2026-08-24,Puebla,Meter_v2,10,1,13.0
242,2026-08-25,Puebla,Meter_v2,10,1,14.2
242,2026-08-26,Puebla,Meter_v2,10,1,11.3
242,2026-08-27,Puebla,Meter_v2,10,1,8.6
242,2026-08-28,Puebla,Meter_v2,10,1,7.6
242,2026-08-29,Puebla,Meter_v2,10,1,8.3
242,2026-08-30,Puebla,Meter_v2,10,1,7.0
242,2026-08-31,Puebla,Meter_v2,10,1,8.4
242,2026-09-01,Puebla,Meter_v2,10,1,14.6
243,2026-08-12,Guadalajara,Meter_v2,41,1,14.3
243,2026-08-13,Guadalajara,Meter_v2,41,1,14.7
243,2026-08-14,Guadalajara,Meter_v2,41,1,13.0
243,2026-08-15,Guadalajara,Meter_v2,41,1,13.5
243,2026-08-16,Guadalajara,Meter_v2,41,1,11.4
243,2026-08-17,Guadalajara,Meter_v2,41,0,0.4
243,2026-08-18,Guadalajara,Meter_v2,41,0,0.0
243,2026-08-19,Guadalajara,Meter_v2,41,1,13.4
243,2026-08-20,Guadalajara,Meter_v2,41,1,6.0
243,2026-08-21,Guadalajara,Meter_v2,41,1,10.4
243,2026-08-22,Guadalajara,Meter_v2,41,1,8.5
243,2026-08-23,Guadalajara,Meter_v2,41,1,9.2
243,2026-08-24,Guadalajara,Meter_v2,41,1,13.9
243,2026-08-25,Guadalajara,Meter_v2,41,0,2.9
243,2026-08-26,Guadalajara,Meter_v2,41,1,12.3
243,2026-08-27,Guadalajara,Meter_v2,41,1,7.6
243,2026-08-28,Guadalajara,Meter_v2,41,1,12.0
243,2026-08-29,Guadalajara,Meter_v2,41,1,11.7
243,2026-08-30,Guadalajara,Meter_v2,41,1,14.6
243,2026-08-31,Guadalajara,Meter_v2,41,0,1.9
243,2026-09-01,Guadalajara,Meter_v2,41,1,8.6
244,2026-08-12,Puebla,Meter_v2,33,1,8.6
244,2026-08-13,Puebla,Meter_v2,33,1,10.4
244,2026-08-14,Puebla,Meter_v2,33,1,14.4
244,2026-08-15,Puebla,Meter_v2,33,1,8.1
244,2026-08-16,Puebla,Meter_v2,33,1,7.6
244,2026-08-17,Puebla,Meter_v2,33,1,11.0
244,2026-08-18,Puebla,Meter_v2,33,1,8.1
244,2026-08-19,Puebla,Meter_v2,33,0,1.1
244,2026-08-20,Puebla,Meter_v2,33,1,14.6
244,2026-08-21,Puebla,Meter_v2,33,1,10.7
244,2026-08-22,Puebla,Meter_v2,33,1,9.6
244,2026-08-23,Puebla,Meter_v2,33,1,13.3
244,2026-08-24,Puebla,Meter_v2,33,1,9.7
244,2026-08-25,Puebla,Meter_v2,33,1,14.7
244,2026-08-26,Puebla,Meter_v2,33,1,9.9
